1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,16 - Latitude (decimal),17 - Longitude (decimal),59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),58 - Deck Condition Rating,66 - Inventory Rating (US tons)
31,'Nebraska',C002606020     ,'County Highway Agency',42.2933,-96.885,'8','8','N','1',67.2,'8',39.7
31,'Nebraska',C002000807     ,'County Highway Agency',42.0475,-96.9816,'8','8','N','1',6.6,'5',4.4
31,'Nebraska',C009314125     ,'County Highway Agency',40.9933,-97.4433,'8','7','N','1',78.3,'5',43
31,'Nebraska',C009333010     ,'County Highway Agency',40.8433,-97.5067,'6','7','N','1',47.4,'5',27.6
31,'Nebraska',C001903205     ,'County Highway Agency',41.525,-97.2183,'8','7','N','1',68.3,'7',40.8
31,'Nebraska',C002010335     ,'County Highway Agency',42.0333,-97,'7','7','N','1',38.6,'5',23.1
31,'Nebraska',C009003220     ,'County Highway Agency',42.1333,-96.9567,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C009301005     ,'County Highway Agency',40.9883,-97.4467,'7','7','N','1',37.5,'7',23.1
31,'Nebraska',S092 40864     ,'State Highway Agency',41.192,-97.3608,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C001902810     ,'County Highway Agency',41.555,-97.2067,'7','7','N','1',36.4,'6',20.9
31,'Nebraska',C001910515     ,'County Highway Agency',41.5404,-97.2143,'7','5','N','1',30.9,'7',17.6
31,'Nebraska',S081 04546R    ,'State Highway Agency',40.6364,-97.5956,'8','8','N','1',66.1,'6',41.9
31,'Nebraska',S081 04546L    ,'State Highway Agency',40.6364,-97.5959,'8','8','N','1',66.1,'7',41.9
31,'Nebraska',C008413112     ,'County Highway Agency',41.8583,-97.0783,'7','7','N','1',70.5,'5',41.9
31,'Nebraska',S064 00346     ,'State Highway Agency',41.3369,-97.3017,'7','7','N','1',55.1,'7',33.1
31,'Nebraska',C008402910     ,'County Highway Agency',41.8167,-97.0967,'N','N','8','0',41.9,'N',36.4
31,'Nebraska',C009003025     ,'County Highway Agency',42.1483,-96.9533,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C003002115     ,'County Highway Agency',40.5495,-97.6337,'9','9','N','3',54,'9',41.9
31,'Nebraska',C003001305     ,'County Highway Agency',40.3633,-97.71,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C009310810     ,'County Highway Agency',41.0033,-97.4433,'7','6','N','1',32,'6',18.7
31,'Nebraska',C009303110     ,'County Highway Agency',40.7733,-97.54,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C008422820     ,'County Highway Agency',41.9026,-97.0601,'N','N','8','3',59.5,'N',45.2
31,'Nebraska',C002631825P    ,'County Highway Agency',42.5907,-96.7594,'8','8','N','1',70.5,'8',43
31,'Nebraska',C001202005     ,'County Highway Agency',41.3224,-97.3087,'8','8','N','1',51.8,'5',30.9
31,'Nebraska',C001900715     ,'County Highway Agency',41.5946,-97.1945,'N','N','9','3',110.1,'N',86
31,'Nebraska',S015 13996     ,'State Highway Agency',41.9077,-97.0585,'5','6','N','1',43,'5',26.5
31,'Nebraska',C009033465     ,'County Highway Agency',42.12,-96.9667,'7','6','N','1',40.8,'7',24.3
31,'Nebraska',S080 35714     ,'State Highway Agency',40.8219,-97.5209,'8','7','N','1',43,'7',16.5
31,'Nebraska',C003003805     ,'County Highway Agency',40.4375,-97.6816,'N','N','3','0',9.9,'N',5.5
31,'Nebraska',C009004325     ,'County Highway Agency',42.1394,-96.9596,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C001902610     ,'County Highway Agency',41.5683,-97.2067,'7','6','N','1',47.4,'5',27.6
31,'Nebraska',S275 09644     ,'State Highway Agency',42.0186,-97.013,'6','5','N','1',47.4,'6',27.6
31,'Nebraska',C008402915     ,'County Highway Agency',41.825,-97.0967,'N','N','7','0',46.3,'N',36.4
31,'Nebraska',C002601310     ,'County Highway Agency',42.275,-96.9013,'5','5','N','1',12.1,'7',6.6
31,'Nebraska',C001901330     ,'County Highway Agency',41.7344,-97.1364,'8','8','N','1',61.7,'8',37.5
31,'Nebraska',C009013825     ,'County Highway Agency',42.09,-96.9833,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C009004105     ,'County Highway Agency',42.1017,-96.9783,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C009314130     ,'County Highway Agency',41.01,-97.445,'8','8','N','1',71.7,'5',43
31,'Nebraska',C001902405     ,'County Highway Agency',41.5834,-97.2018,'7','6','N','1',40.8,'5',24.3
31,'Nebraska',C001900225     ,'County Highway Agency',41.7431,-97.1353,'6','5','N','1',15.4,'5',8.8
31,'Nebraska',C002612305P    ,'County Highway Agency',42.5226,-96.7955,'6','4','N','1',32,'6',18.7
31,'Nebraska',C008500730     ,'County Highway Agency',40.2433,-97.765,'8','8','N','3',49.6,'8',37.5
31,'Nebraska',C008500315     ,'County Highway Agency',40.155,-97.8017,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C001901120     ,'County Highway Agency',41.6967,-97.155,'N','N','9','0',41.9,'N',36.4
31,'Nebraska',C001902605     ,'County Highway Agency',41.569,-97.2108,'N','N','8','1',47.4,'N',36.4
31,'Nebraska',C001901335     ,'County Highway Agency',41.7402,-97.1364,'6','6','N','1',43,'5',26.5
31,'Nebraska',C002634605     ,'County Highway Agency',42.395,-96.8533,'8','8','N','1',57.3,'5',34.2
31,'Nebraska',C009004515     ,'County Highway Agency',42.1967,-96.94,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C007134550     ,'County Highway Agency',41.4129,-97.2776,'9','9','N','1',35.3,'5',26.5
31,'Nebraska',C008402505     ,'County Highway Agency',41.7449,-97.1359,'8','8','N','1',66.1,'7',38.6
31,'Nebraska',C001900310     ,'County Highway Agency',41.5183,-97.2333,'9','8','N','1',65,'8',38.6
31,'Nebraska',C001210925     ,'County Highway Agency',41.3801,-97.2928,'8','6','N','1',29.8,'5',17.6
31,'Nebraska',C007114805P    ,'Other Local Agencies',41.4033,-97.2833,'7','6','N','1',29.8,'7',17.6
31,'Nebraska',C009313925     ,'County Highway Agency',40.9783,-97.4633,'8','8','N','1',60.6,'5',36.4
31,'Nebraska',C001900315     ,'County Highway Agency',41.5217,-97.2333,'9','8','N','1',60.6,'8',37.5
31,'Nebraska',C008403540     ,'County Highway Agency',41.9767,-97.0383,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C009303310     ,'County Highway Agency',40.8417,-97.5217,'7','7','N','1',46.3,'6',27.6
31,'Nebraska',C006504705     ,'County Highway Agency',40.0733,-97.84,'8','7','N','1',99.2,'8',72.8
31,'Nebraska',C009300615     ,'County Highway Agency',41.0167,-97.4483,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C008510935     ,'County Highway Agency',40.3052,-97.7459,'7','7','N','1',14.3,'5',8.8
31,'Nebraska',C001210930     ,'County Highway Agency',41.3857,-97.2928,'8','8','N','1',99.2,'5',77.2
31,'Nebraska',C002000805     ,'County Highway Agency',42.0467,-97.01,'8','8','N','1',51.8,'5',30.9
31,'Nebraska',C009004110     ,'County Highway Agency',42.12,-96.9783,'8','8','N','1',30.9,'5',17.6
31,'Nebraska',C006504707     ,'County Highway Agency',40.0786,-97.8399,'5','5','N','2',18.7,'5',13.2
31,'Nebraska',C002612510P    ,'County Highway Agency',42.5933,-96.7717,'6','7','N','1',82.7,'7',49.6
31,'Nebraska',C001900717     ,'County Highway Agency',41.6203,-97.1946,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C007204510     ,'County Highway Agency',41.1217,-97.4067,'7','7','N','1',52.9,'7',32
31,'Nebraska',C003004203     ,'County Highway Agency',40.4083,-97.705,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C008500510     ,'County Highway Agency',40.22,-97.7833,'8','8','N','1',70.5,'8',41.9
31,'Nebraska',C009314135     ,'County Highway Agency',41.0333,-97.445,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C003001505     ,'County Highway Agency',40.448,-97.691,'N','N','9','3',39.7,'N',30.9
31,'Nebraska',C008414830     ,'County Highway Agency',41.758,-97.138,'9','9','N','3',50.7,'9',38.6
31,'Nebraska',C006524020     ,'County Highway Agency',40.075,-97.845,'9','9','N','3',34.2,'9',26.5
31,'Nebraska',C009313930     ,'County Highway Agency',40.995,-97.4633,'7','7','N','1',55.1,'5',33.1
31,'Nebraska',C002601710     ,'County Highway Agency',42.3983,-96.8617,'7','7','N','1',48.5,'5',28.7
31,'Nebraska',C003001910     ,'County Highway Agency',40.5404,-97.6528,'7','7','N','1',49.6,'7',29.8
31,'Nebraska',C007134610     ,'County Highway Agency',41.4241,-97.2824,'8','8','N','1',69.4,'7',38.6
31,'Nebraska',C008422430     ,'County Highway Agency',41.9315,-97.0649,'7','7','N','1',44.1,'6',26.5
31,'Nebraska',C009300415     ,'County Highway Agency',41.0317,-97.4492,'7','6','N','1',34.2,'5',20.9
31,'Nebraska',C008402510     ,'County Highway Agency',41.7708,-97.1359,'8','8','N','1',62.8,'7',37.5
31,'Nebraska',S275 09561     ,'State Highway Agency',42.0186,-97.0291,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C002611910     ,'County Highway Agency',42.4536,-96.8397,'5','3','N','1',15.4,'7',8.8
31,'Nebraska',C008402920     ,'County Highway Agency',41.8625,-97.0972,'5','6','N','1',23.1,'5',13.2
31,'Nebraska',C008411215P    ,'County Highway Agency',42.01,-97.0333,'6','5','N','1',29.8,'5',17.6
31,'Nebraska',S069 06914     ,'State Highway Agency',41.0923,-97.4259,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C008501605     ,'County Highway Agency',40.249,-97.7772,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C006504503     ,'County Highway Agency',40.0509,-97.8587,'5','5','N','2',7.7,'5',4.4
31,'Nebraska',C008424435     ,'County Highway Agency',41.7866,-97.1305,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C009003020     ,'County Highway Agency',42.1483,-96.975,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C003001915     ,'County Highway Agency',40.5534,-97.6529,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',S004 10118     ,'State Highway Agency',40.3072,-97.7552,'8','7','N','1',47.4,'7',28.7
31,'Nebraska',C002601105     ,'County Highway Agency',42.2762,-96.9206,'8','8','N','1',63.9,'8',37.5
31,'Nebraska',S030 38374R    ,'State Highway Agency',41.4385,-97.2823,'8','7','N','1',70.5,'8',41.9
31,'Nebraska',C001900410     ,'County Highway Agency',41.7283,-97.1583,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',S030 38374L    ,'State Highway Agency',41.4386,-97.2823,'8','7','N','1',70.5,'6',41.9
31,'Nebraska',S012 22928     ,'State Highway Agency',42.6034,-96.778,'N','N','5','0',47.4,'N',36.4
31,'Nebraska',C003001105     ,'County Highway Agency',40.3738,-97.7292,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C009301215     ,'County Highway Agency',40.9735,-97.4799,'7','5','N','0',36.4,'5',24.3
31,'Nebraska',S009 05482     ,'State Highway Agency',42.5225,-96.8143,'6','4','N','1',39.7,'4',24.3
31,'Nebraska',C002000605     ,'County Highway Agency',42.062,-97.0157,'6','6','N','1',44.1,'5',26.5
31,'Nebraska',C008442030     ,'County Highway Agency',41.96,-97.06,'N','N','8','1',63.9,'N',37.5
31,'Nebraska',C009003905     ,'County Highway Agency',42.1033,-96.9983,'N','N','9','0',41.9,'N',36.4
31,'Nebraska',C009004115     ,'County Highway Agency',42.1512,-96.9793,'6','6','N','1',24.3,'5',14.3
31,'Nebraska',C001902603     ,'County Highway Agency',41.5683,-97.23,'N','N','6','0',41.9,'N',36.4
31,'Nebraska',C001900220     ,'County Highway Agency',41.7433,-97.155,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C008500515     ,'County Highway Agency',40.2502,-97.7841,'5','5','N','2',14.3,'5',7.7
31,'Nebraska',C009004330     ,'County Highway Agency',42.1953,-96.9594,'6','7','N','1',12.1,'5',6.6
31,'Nebraska',C001900317     ,'County Highway Agency',41.5617,-97.2333,'N','N','6','0',41.9,'N',36.4
31,'Nebraska',C008413545     ,'County Highway Agency',42.0114,-97.0393,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C009323720     ,'County Highway Agency',40.9767,-97.4817,'8','8','N','1',70.5,'8',41.9
31,'Nebraska',C009322825     ,'County Highway Agency',40.8575,-97.5322,'N','N','7','1',83.8,'N',56.2
31,'Nebraska',C008414825     ,'County Highway Agency',41.7583,-97.15,'6','6','N','1',54,'5',32
31,'Nebraska',C001902805     ,'County Highway Agency',41.5547,-97.2373,'7','7','N','1',13.2,'5',7.7
31,'Nebraska',C001900105     ,'County Highway Agency',41.5217,-97.2517,'8','8','N','3',59.5,'5',45.2
31,'Nebraska',C002611730P    ,'County Highway Agency',42.485,-96.835,'9','8','N','1',55.1,'8',41.9
31,'Nebraska',S091 16919     ,'State Highway Agency',41.7136,-97.1698,'8','7','N','1',98.1,'8',58.4
31,'Nebraska',S015 15264     ,'State Highway Agency',42.0623,-97.0196,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',S275 09508     ,'State Highway Agency',42.0186,-97.0389,'N','N','6','0',37.5,'N',36.4
31,'Nebraska',C008402925     ,'County Highway Agency',41.885,-97.0967,'5','3','N','2',0,'5',0
31,'Nebraska',C002601510P    ,'County Highway Agency',42.3833,-96.8733,'7','7','N','1',28.7,'5',16.5
31,'Nebraska',S275 09504     ,'State Highway Agency',42.0186,-97.0394,'N','N','6','0',47.4,'N',36.4
31,'Nebraska',C009313115     ,'County Highway Agency',40.8433,-97.54,'6','5','N','1',29.8,'5',17.6
31,'Nebraska',C001920910     ,'County Highway Agency',41.705,-97.175,'8','8','N','1',61.7,'8',37.5
31,'Nebraska',C008402515     ,'County Highway Agency',41.7958,-97.1362,'N','N','7','0',67.2,'N',62.8
31,'Nebraska',C009012425     ,'County Highway Agency',42.1917,-96.965,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C001920915     ,'County Highway Agency',41.7073,-97.1753,'6','6','N','1',32,'5',18.7
31,'Nebraska',C008500735     ,'County Highway Agency',40.3083,-97.7649,'6','5','N','2',7.7,'6',5.5
31,'Nebraska',S015 15307     ,'State Highway Agency',42.0685,-97.0195,'5','6','N','1',56.2,'6',33.1
31,'Nebraska',C008500320     ,'County Highway Agency',40.2167,-97.8017,'4','5','N','1',48.5,'4',28.7
31,'Nebraska',C001911005     ,'County Highway Agency',41.685,-97.185,'6','3','N','2',0,'5',0
31,'Nebraska',C009302705     ,'County Highway Agency',40.7567,-97.5783,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C006504505     ,'County Highway Agency',40.08,-97.8583,'8','8','N','1',50.7,'8',29.8
31,'Nebraska',S020 40702     ,'State Highway Agency',42.467,-96.846,'5','7','N','1',40.8,'4',24.3
31,'Nebraska',C003001705     ,'County Highway Agency',40.5336,-97.6718,'9','9','N','1',68.3,'9',37.5
31,'Nebraska',C009322820     ,'County Highway Agency',40.8575,-97.5367,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C007115720     ,'Other Local Agencies',41.4433,-97.29,'7','6','N','1',62.8,'7',37.5
31,'Nebraska',C009302710     ,'County Highway Agency',40.76,-97.5783,'8','8','N','3',70.5,'7',54
31,'Nebraska',C002615405     ,'County Highway Agency',42.3367,-96.905,'7','7','N','1',69.4,'7',40.8
31,'Nebraska',C009003019     ,'County Highway Agency',42.1487,-96.987,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C009011630     ,'County Highway Agency',42.25,-96.9433,'8','7','N','1',0,'5',0
31,'Nebraska',C002605810     ,'County Highway Agency',42.3085,-96.9206,'7','6','N','1',16.5,'7',9.9
31,'Nebraska',C008402730     ,'County Highway Agency',41.8517,-97.1167,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C008404230     ,'County Highway Agency',41.8012,-97.1378,'5','5','N','1',4.4,'7',2.2
31,'Nebraska',C009304615     ,'County Highway Agency',40.7283,-97.5933,'5','4','N','1',43,'4',26.5
31,'Nebraska',C009314415     ,'County Highway Agency',40.7421,-97.5876,'7','7','N','1',34.2,'5',19.8
31,'Nebraska',S015 14542     ,'State Highway Agency',41.9868,-97.0586,'5','7','N','1',70.5,'5',41.9
31,'Nebraska',C009012420     ,'County Highway Agency',42.1917,-96.97,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C002622325P    ,'County Highway Agency',42.6033,-96.79,'8','7','N','1',99.2,'8',73.9
31,'Nebraska',C008500325     ,'County Highway Agency',40.2267,-97.8017,'7','6','N','1',58.4,'7',34.2
31,'Nebraska',C001910525     ,'County Highway Agency',41.628,-97.2137,'8','8','N','1',59.5,'8',35.3
31,'Nebraska',C002603805P    ,'County Highway Agency',42.4479,-96.8591,'5','5','N','2',12.1,'7',6.6
31,'Nebraska',C009003910     ,'County Highway Agency',42.1283,-96.9983,'N','N','9','3',46.3,'N',36.4
31,'Nebraska',S081 05152R    ,'State Highway Agency',40.7242,-97.5963,'8','7','N','1',110.1,'7',66.1
31,'Nebraska',S081 05152L    ,'State Highway Agency',40.7241,-97.5966,'8','7','N','1',110.1,'7',66.1
31,'Nebraska',C008400435     ,'County Highway Agency',42.0765,-97.0212,'N','N','8','3',47.4,'N',36.4
31,'Nebraska',C008402305     ,'County Highway Agency',41.7667,-97.155,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',SS30B00024     ,'State Highway Agency',40.4196,-97.7232,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C009323725     ,'County Highway Agency',41,-97.4817,'7','7','N','1',35.3,'7',20.9
31,'Nebraska',C002611710P    ,'County Highway Agency',42.4567,-96.8567,'7','6','N','1',58.4,'5',35.3
31,'Nebraska',C002613020     ,'County Highway Agency',42.5094,-96.8339,'7','7','N','1',75,'7',41.9
31,'Nebraska',C006535030     ,'County Highway Agency',40.002,-97.897,'5','5','N','0',36.4,'5',24.3
31,'Nebraska',C006503855     ,'County Highway Agency',40.0883,-97.8617,'7','7','N','1',47.4,'7',27.6
31,'Nebraska',C001900825     ,'County Highway Agency',41.6983,-97.1867,'8','7','N','1',63.9,'5',37.5
31,'Nebraska',C003001710     ,'County Highway Agency',40.549,-97.672,'N','N','5','0',24.3,'N',14.3
31,'Nebraska',S015 14603     ,'State Highway Agency',41.9956,-97.0589,'8','7','N','1',76.1,'7',45.2
31,'Nebraska',C001900719     ,'County Highway Agency',41.6801,-97.1949,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',S069 07226     ,'State Highway Agency',41.1372,-97.4261,'5','7','N','1',80.5,'7',45.2
31,'Nebraska',C007153245     ,'County Highway Agency',41.525,-97.2617,'7','7','N','1',46.3,'5',26.5
31,'Nebraska',C009310805     ,'County Highway Agency',41.0033,-97.485,'7','5','N','1',37.5,'5',22
31,'Nebraska',C009012418     ,'County Highway Agency',42.1917,-96.9767,'7','7','N','1',46.3,'5',27.6
31,'Nebraska',C002621525P    ,'County Highway Agency',42.452,-96.8641,'7','6','N','1',20.9,'5',12.1
31,'Nebraska',C002613010P    ,'County Highway Agency',42.5066,-96.8393,'7','7','N','1',70.5,'7',41.9
31,'Nebraska',C008433010     ,'County Highway Agency',41.8883,-97.1083,'N','N','8','0',47.4,'N',36.4
31,'Nebraska',C007105905P    ,'County Highway Agency',41.5233,-97.265,'7','7','N','1',45.2,'5',26.5
31,'Nebraska',C009302515     ,'County Highway Agency',40.737,-97.5975,'8','8','N','1',82.7,'8',49.6
31,'Nebraska',S081 05220     ,'State Highway Agency',40.7336,-97.5997,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C009004120     ,'County Highway Agency',42.1917,-96.9783,'7','7','N','1',68.3,'8',40.8
31,'Nebraska',C008414620     ,'County Highway Agency',41.772,-97.1603,'5','6','N','1',16.5,'5',9.9
31,'Nebraska',C001910530     ,'County Highway Agency',41.6467,-97.2139,'8','7','N','1',61.7,'5',37.5
31,'Nebraska',C001901605     ,'County Highway Agency',41.6415,-97.2165,'9','8','N','1',62.8,'5',37.5
31,'Nebraska',C001920920     ,'County Highway Agency',41.7399,-97.175,'N','N','9','3',70.5,'N',54
31,'Nebraska',S041 01907     ,'State Highway Agency',40.5244,-97.6882,'7','7','N','1',69.4,'8',40.8
31,'Nebraska',C002605215     ,'County Highway Agency',42.3517,-96.91,'7','7','N','1',33.1,'5',19.8
31,'Nebraska',C008501405     ,'County Highway Agency',40.2633,-97.7967,'5','5','N','1',46.3,'5',36.4
31,'Nebraska',C002604220     ,'County Highway Agency',42.4238,-96.8794,'8','7','N','1',37.5,'7',23.1
31,'Nebraska',C006504510     ,'County Highway Agency',40.115,-97.8583,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C008413550     ,'County Highway Agency',42.06,-97.0383,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',S012 22813     ,'State Highway Agency',42.6122,-96.7972,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C002621520P    ,'County Highway Agency',42.435,-96.875,'5','6','N','1',27.6,'7',16.5
31,'Nebraska',C008422815     ,'County Highway Agency',41.9024,-97.1067,'6','5','N','1',17.6,'6',9.9
31,'Nebraska',C001900720     ,'County Highway Agency',41.6993,-97.1978,'6','6','N','1',27.6,'6',16.5
31,'Nebraska',C009313515     ,'County Highway Agency',40.9759,-97.5019,'8','8','N','1',70.5,'8',41.9
31,'Nebraska',C003001510     ,'County Highway Agency',40.523,-97.691,'7','7','N','1',101.4,'6',59.5
31,'Nebraska',C007134605     ,'County Highway Agency',41.424,-97.3129,'N','N','9','3',52.9,'N',40.8
31,'Nebraska',C009302305     ,'County Highway Agency',40.7033,-97.6167,'7','5','N','1',47.4,'5',27.6
31,'Nebraska',S081 05250R    ,'State Highway Agency',40.7371,-97.6029,'8','8','N','1',84.9,'7',50.7
31,'Nebraska',C002621915     ,'County Highway Agency',42.5206,-96.8394,'6','5','N','1',40.8,'6',24.3
31,'Nebraska',S081 05250L    ,'State Highway Agency',40.7371,-97.6031,'8','8','N','1',84.9,'7',50.7
31,'Nebraska',C001900820     ,'County Highway Agency',41.6983,-97.1967,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C006504920     ,'County Highway Agency',40.215,-97.82,'8','8','N','1',68.3,'7',40.8
31,'Nebraska',C008411635P    ,'County Highway Agency',41.9817,-97.075,'6','7','N','1',75,'5',45.2
31,'Nebraska',C008410635     ,'County Highway Agency',42.0633,-97.04,'N','N','8','0',41.9,'N',36.4
